[2018-01-30 12:06:58,511] =============
[2018-01-31 11:50:33,446] 0/2780 3.049080
[2018-01-31 11:50:33,994] 0/1440 3.253894
[2018-01-31 11:50:34,052] 2/1160 2.470720
[2018-01-31 11:50:34,407] 0/520 4.064253
[2018-01-31 11:50:34,961] 0/1460 3.314037
[2018-01-31 11:50:35,022] 2/1180 2.534243
[2018-01-31 11:50:35,362] 0/540 4.184775
[2018-01-31 11:50:35,952] 0/1480 3.232057
[2018-01-31 11:50:35,985] 2/1200 2.545049
[2018-01-31 11:50:36,341] 0/560 4.111593
[2018-01-31 11:50:36,418] 0/2800 2.998933
[2018-01-31 11:50:36,895] 0/1500 3.227274
[2018-01-31 11:50:36,944] 2/1220 2.499910
[2018-01-31 11:50:37,300] 0/580 4.023888
[2018-01-31 11:50:37,836] 0/1520 3.310491
[2018-01-31 11:50:37,909] 2/1240 2.474436
[2018-01-31 11:50:38,279] 0/600 3.936981
[2018-01-31 11:50:38,819] 0/1540 3.209731
[2018-01-31 11:50:38,902] 2/1260 2.482989
[2018-01-31 11:50:39,275] 0/620 3.997700
[2018-01-31 11:50:39,866] 0/1560 3.235756
[2018-01-31 11:50:39,963] 2/1280 2.584275
[2018-01-31 11:50:40,274] 0/640 3.997620
[2018-01-31 11:50:40,853] 0/1580 3.119481
[2018-01-31 11:50:40,983] 2/1300 2.541483
[2018-01-31 11:50:41,309] 0/660 3.999105
[2018-01-31 11:50:41,835] 0/1600 3.126131
[2018-01-31 11:50:42,020] 2/1320 2.496167
[2018-01-31 11:50:42,328] 0/680 3.866864
[2018-01-31 11:50:42,559] 1/20 2.789495
[2018-01-31 11:50:42,871] 0/1620 3.187334
[2018-01-31 11:50:43,037] 2/1340 2.494896
[2018-01-31 11:50:43,346] 0/700 3.861991
[2018-01-31 11:50:43,873] 0/1640 3.151514
[2018-01-31 11:50:44,042] 2/1360 2.505203
[2018-01-31 11:50:44,380] 0/720 3.776770
[2018-01-31 11:50:44,862] 0/1660 3.289544
[2018-01-31 11:50:45,048] 2/1380 2.474345
[2018-01-31 11:50:45,386] 0/740 3.770983
[2018-01-31 11:50:45,649] 1/40 2.811043
[2018-01-31 11:50:45,866] 0/1680 3.163171
[2018-01-31 11:50:46,060] 2/1400 2.492309
[2018-01-31 11:50:46,379] 0/760 3.777421
[2018-01-31 11:50:46,845] 0/1700 3.066910
[2018-01-31 11:50:47,070] 2/1420 2.480328
[2018-01-31 11:50:47,330] 0/780 3.834714
[2018-01-31 11:50:47,806] 0/1720 3.147275
[2018-01-31 11:50:48,071] 2/1440 2.491690
[2018-01-31 11:50:48,303] 0/800 3.761978
[2018-01-31 11:50:48,621] 1/60 2.787912
[2018-01-31 11:50:48,789] 0/1740 3.196817
[2018-01-31 11:50:49,049] 2/1460 2.460979
[2018-01-31 11:50:49,250] 0/820 3.726000
[2018-01-31 11:50:49,749] 0/1760 3.157492
[2018-01-31 11:50:50,048] 2/1480 2.503203
[2018-01-31 11:50:50,202] 0/840 3.582506
[2018-01-31 11:50:50,693] 0/1780 3.170483
[2018-01-31 11:50:51,031] 2/1500 2.424280
[2018-01-31 11:50:51,158] 0/860 3.723873
[2018-01-31 11:50:51,594] 1/80 2.875235
[2018-01-31 11:50:51,640] 0/1800 3.109229
[2018-01-31 11:50:52,010] 2/1520 2.522063
[2018-01-31 11:50:52,122] 0/880 3.702853
[2018-01-31 11:50:52,602] 0/1820 3.089156
[2018-01-31 11:50:53,005] 2/1540 2.519785
[2018-01-31 11:50:53,079] 0/900 3.614192
[2018-01-31 11:50:53,556] 0/1840 3.095740
[2018-01-31 11:50:54,032] 2/1560 2.462418
[2018-01-31 11:50:54,034] 0/920 3.551317
[2018-01-31 11:50:54,497] 0/1860 3.025167
[2018-01-31 11:50:54,693] 1/100 2.860220
[2018-01-31 11:50:54,980] 0/940 3.472518
[2018-01-31 11:50:55,028] 2/1580 2.422858
[2018-01-31 11:50:55,458] 0/1880 3.112361
[2018-01-31 11:50:55,941] 0/960 3.567625
[2018-01-31 11:50:56,004] 2/1600 2.541773
[2018-01-31 11:50:56,409] 0/1900 3.089593
[2018-01-31 11:50:56,889] 0/980 3.567332
[2018-01-31 11:50:56,984] 2/1620 2.442696
[2018-01-31 11:50:57,381] 0/1920 3.081615
[2018-01-31 11:50:57,669] 1/120 2.823608
[2018-01-31 11:50:57,854] 0/1000 3.526874
[2018-01-31 11:50:57,963] 2/1640 2.454281
[2018-01-31 11:50:58,335] 0/1940 3.091344
[2018-01-31 11:50:58,824] 0/1020 3.465763
[2018-01-31 11:50:58,941] 2/1660 2.518080
[2018-01-31 11:50:59,285] 0/1960 3.076333
[2018-01-31 11:50:59,773] 0/1040 3.503553
[2018-01-31 11:50:59,914] 2/1680 2.419311
[2018-01-31 11:51:00,230] 0/1980 3.130432
[2018-01-31 11:51:00,642] 1/140 2.812766
[2018-01-31 11:51:00,762] 0/1060 3.438307
[2018-01-31 11:51:00,926] 2/1700 2.500435
[2018-01-31 11:51:01,176] 0/2000 3.094705
[2018-01-31 11:51:01,712] 0/1080 3.434822
[2018-01-31 11:51:01,923] 2/1720 2.490061
[2018-01-31 11:51:02,131] 0/2020 3.012020
[2018-01-31 11:51:02,661] 0/1100 3.397475
[2018-01-31 11:51:02,931] 2/1740 2.462779
[2018-01-31 11:51:03,117] 0/2040 2.982487
[2018-01-31 11:51:03,623] 0/1120 3.304791
[2018-01-31 11:51:03,732] 1/160 2.835050
[2018-01-31 11:51:03,938] 2/1760 2.464499
[2018-01-31 11:51:04,117] 0/2060 3.053558
[2018-01-31 11:51:04,600] 0/1140 3.490367
[2018-01-31 11:51:04,909] 2/1780 2.441439
[2018-01-31 11:51:05,084] 0/2080 3.068103
[2018-01-31 11:51:05,603] 0/1160 3.348947
[2018-01-31 11:51:05,911] 2/1800 2.527093
[2018-01-31 11:51:06,060] 0/2100 2.955600
[2018-01-31 11:51:06,573] 0/1180 3.320496
[2018-01-31 11:51:06,713] 1/180 2.871792
[2018-01-31 11:51:06,878] 2/1820 2.513440
[2018-01-31 11:51:07,064] 0/2120 3.088609
[2018-01-31 11:51:07,566] 0/1200 3.394578
[2018-01-31 11:51:07,845] 2/1840 2.529925
[2018-01-31 11:51:08,030] 0/2140 3.007189
[2018-01-31 11:51:08,532] 0/1220 3.367834
[2018-01-31 11:51:08,802] 2/1860 2.501438
[2018-01-31 11:51:08,990] 0/2160 2.989169
[2018-01-31 11:51:09,490] 0/1240 3.277526
[2018-01-31 11:51:09,686] 1/200 2.787139
[2018-01-31 11:51:09,782] 2/1880 2.471806
[2018-01-31 11:51:09,958] 0/2180 3.017673
[2018-01-31 11:51:10,477] 0/1260 3.340051
[2018-01-31 11:51:10,764] 2/1900 2.485624
[2018-01-31 11:51:10,940] 0/2200 2.931575
[2018-01-31 11:51:11,429] 0/1280 3.315778
[2018-01-31 11:51:11,740] 2/1920 2.479171
[2018-01-31 11:51:11,892] 0/2220 2.997854
[2018-01-31 11:51:12,384] 0/1300 3.305767
[2018-01-31 11:51:12,735] 2/1940 2.473524
[2018-01-31 11:51:12,783] 1/220 2.787781
[2018-01-31 11:51:12,848] 0/2240 2.965483
[2018-01-31 11:51:13,344] 0/1320 3.332030
[2018-01-31 11:51:13,697] 2/1960 2.470387
[2018-01-31 11:51:13,783] 0/2260 2.963600
[2018-01-31 11:51:14,314] 0/1340 3.245416
[2018-01-31 11:51:14,682] 2/1980 2.522374
[2018-01-31 11:51:14,743] 0/2280 2.945469
[2018-01-31 11:51:15,284] 0/1360 3.243081
[2018-01-31 11:51:15,664] 2/2000 2.441226
[2018-01-31 11:51:15,706] 0/2300 3.048049
[2018-01-31 11:51:15,755] 1/240 2.783833
[2018-01-31 11:51:16,252] 0/1380 3.290053
[2018-01-31 11:51:16,642] 0/2320 3.052154
[2018-01-31 11:51:16,668] 2/2020 2.378302
[2018-01-31 11:51:17,203] 0/1400 3.257191
[2018-01-31 11:51:17,589] 0/2340 2.973847
[2018-01-31 11:51:17,651] 2/2040 2.511128
[2018-01-31 11:51:18,151] 0/1420 3.297114
[2018-01-31 11:51:18,541] 0/2360 3.031828
[2018-01-31 11:51:18,637] 2/2060 2.528176
[2018-01-31 11:51:18,728] 1/260 2.807989
[2018-01-31 11:51:19,098] 0/1440 3.241155
[2018-01-31 11:51:19,517] 0/2380 3.014685
[2018-01-31 11:51:19,605] 2/2080 2.437257
[2018-01-31 11:51:20,065] 0/1460 3.216883
[2018-01-31 11:51:20,471] 0/2400 3.018678
[2018-01-31 11:51:20,577] 2/2100 2.466675
[2018-01-31 11:51:21,013] 0/1480 3.254447
[2018-01-31 11:51:21,420] 0/2420 2.959151
[2018-01-31 11:51:21,551] 2/2120 2.452305
[2018-01-31 11:51:21,818] 1/280 2.754955
[2018-01-31 11:51:21,991] 0/1500 3.271234
[2018-01-31 11:51:22,374] 0/2440 3.007041
[2018-01-31 11:51:22,519] 2/2140 2.503561
[2018-01-31 11:51:22,961] 0/1520 3.179371
[2018-01-31 11:51:23,361] 0/2460 2.932359
[2018-01-31 11:51:23,487] 2/2160 2.503673
[2018-01-31 11:51:23,955] 0/1540 3.275789
[2018-01-31 11:51:24,372] 0/2480 2.885749
[2018-01-31 11:51:24,477] 2/2180 2.479432
[2018-01-31 11:51:24,797] 1/300 2.889474
[2018-01-31 11:51:24,936] 0/1560 3.264401
[2018-01-31 11:51:25,350] 0/2500 2.921610
[2018-01-31 11:51:25,483] 2/2200 2.448075
[2018-01-31 11:51:25,884] 0/1580 3.114456
[2018-01-31 11:51:26,337] 0/2520 2.872898
[2018-01-31 11:51:26,466] 2/2220 2.471609
[2018-01-31 11:51:26,837] 0/1600 3.188084
[2018-01-31 11:51:27,279] 0/2540 2.988432
[2018-01-31 11:51:27,437] 2/2240 2.486275
[2018-01-31 11:51:27,764] 1/320 2.905347
[2018-01-31 11:51:27,829] 0/1620 3.240407
[2018-01-31 11:51:28,229] 0/2560 2.977648
[2018-01-31 11:51:28,419] 2/2260 2.466886
[2018-01-31 11:51:28,784] 0/1640 3.152125
[2018-01-31 11:51:29,178] 0/2580 2.968029
[2018-01-31 11:51:29,411] 2/2280 2.517838
[2018-01-31 11:51:29,747] 0/1660 3.146780
[2018-01-31 11:51:30,127] 0/2600 2.950589
[2018-01-31 11:51:30,401] 2/2300 2.405105
[2018-01-31 11:51:30,732] 0/1680 3.114515
[2018-01-31 11:51:30,858] 1/340 2.878682
[2018-01-31 11:51:31,070] 0/2620 2.934640
[2018-01-31 11:51:31,408] 2/2320 2.452485
[2018-01-31 11:51:31,715] 0/1700 3.078060
[2018-01-31 11:51:32,016] 0/2640 2.957394
[2018-01-31 11:51:32,393] 2/2340 2.451575
[2018-01-31 11:51:32,690] 0/1720 3.145169
[2018-01-31 11:51:32,955] 0/2660 2.902759
[2018-01-31 11:51:33,402] 2/2360 2.468111
[2018-01-31 11:51:33,642] 0/1740 3.083087
[2018-01-31 11:51:33,821] 1/360 2.832623
[2018-01-31 11:51:33,904] 0/2680 2.901265
[2018-01-31 11:51:34,361] 2/2380 2.474061
[2018-01-31 11:51:34,592] 0/1760 3.062926
[2018-01-31 11:51:34,851] 0/2700 2.865510
[2018-01-31 11:51:35,373] 2/2400 2.490722
[2018-01-31 11:51:35,581] 0/1780 3.094915
[2018-01-31 11:51:35,809] 0/2720 2.940178
[2018-01-31 11:51:36,330] 2/2420 2.422759
[2018-01-31 11:51:36,541] 0/1800 3.165876
[2018-01-31 11:51:36,763] 0/2740 2.904452
[2018-01-31 11:51:36,794] 1/380 2.714740
[2018-01-31 11:51:37,310] 2/2440 2.445795
[2018-01-31 11:51:37,518] 0/1820 3.234921
[2018-01-31 11:51:37,704] 0/2760 2.796348
[2018-01-31 11:51:38,286] 2/2460 2.435080
[2018-01-31 11:51:38,461] 0/1840 3.176987
[2018-01-31 11:51:38,655] 0/2780 2.915284
[2018-01-31 11:51:39,267] 2/2480 2.467046
[2018-01-31 11:51:39,412] 0/1860 3.061983
[2018-01-31 11:51:39,601] 0/2800 2.936048
[2018-01-31 11:51:39,892] 1/400 2.770406
[2018-01-31 11:51:40,226] 2/2500 2.449568
[2018-01-31 11:51:40,365] 0/1880 3.106597
[2018-01-31 11:51:41,244] 2/2520 2.342709
[2018-01-31 11:51:41,337] 0/1900 3.021950
[2018-01-31 11:51:42,241] 2/2540 2.501841
[2018-01-31 11:51:42,308] 0/1920 3.024859
[2018-01-31 11:51:42,383] 1/20 2.767258
[2018-01-31 11:51:42,864] 1/420 2.853508
[2018-01-31 11:51:43,197] 2/2560 2.419269
[2018-01-31 11:51:43,261] 0/1940 3.057531
[2018-01-31 11:51:43,344] 1/40 2.830730
[2018-01-31 11:51:44,159] 2/2580 2.476541
[2018-01-31 11:51:44,230] 0/1960 3.145791
[2018-01-31 11:51:44,313] 1/60 2.775408
[2018-01-31 11:51:45,150] 2/2600 2.438290
[2018-01-31 11:51:45,196] 0/1980 3.105315
[2018-01-31 11:51:45,283] 1/80 2.757005
[2018-01-31 11:51:45,836] 1/440 2.793721
[2018-01-31 11:51:46,131] 2/2620 2.479405
[2018-01-31 11:51:46,166] 0/2000 2.936885
[2018-01-31 11:51:46,246] 1/100 2.754376
[2018-01-31 11:51:47,090] 2/2640 2.563510
[2018-01-31 11:51:47,145] 0/2020 3.072753
[2018-01-31 11:51:47,213] 1/120 2.796171
[2018-01-31 11:51:48,063] 2/2660 2.454797
[2018-01-31 11:51:48,098] 0/2040 3.003849
[2018-01-31 11:51:48,178] 1/140 2.675567
[2018-01-31 11:51:48,929] 1/460 2.861932
[2018-01-31 11:51:49,058] 2/2680 2.384545
[2018-01-31 11:51:49,074] 0/2060 2.997705
[2018-01-31 11:51:49,134] 1/160 2.774172
[2018-01-31 11:51:50,033] 2/2700 2.387046
[2018-01-31 11:51:50,045] 0/2080 2.872864
[2018-01-31 11:51:50,098] 1/180 2.801758
[2018-01-31 11:51:51,015] 0/2100 3.073899
[2018-01-31 11:51:51,015] 2/2720 2.426731
[2018-01-31 11:51:51,065] 1/200 2.798720
[2018-01-31 11:51:51,902] 1/480 2.787893
[2018-01-31 11:51:51,968] 0/2120 3.000511
[2018-01-31 11:51:51,994] 2/2740 2.486366
[2018-01-31 11:51:52,019] 1/220 2.818769
[2018-01-31 11:51:52,931] 0/2140 3.014288
[2018-01-31 11:51:52,948] 2/2760 2.466838
[2018-01-31 11:51:52,980] 1/240 2.701006
[2018-01-31 11:51:53,903] 2/2780 2.452521
[2018-01-31 11:51:53,912] 0/2160 3.062147
[2018-01-31 11:51:53,944] 1/260 2.707987
[2018-01-31 11:51:54,863] 2/2800 2.416533
[2018-01-31 11:51:54,875] 1/500 2.834510
[2018-01-31 11:51:54,909] 1/280 2.735267
[2018-01-31 11:51:54,911] 0/2180 3.018265
[2018-01-31 11:51:55,844] 1/300 2.720505
[2018-01-31 11:51:55,904] 0/2200 2.997502
[2018-01-31 11:51:56,796] 1/320 2.723848
[2018-01-31 11:51:56,914] 0/2220 2.975426
[2018-01-31 11:51:57,781] 1/340 2.767001
[2018-01-31 11:51:57,846] 3/20 2.212091
[2018-01-31 11:51:57,856] 0/2240 2.981817
[2018-01-31 11:51:57,975] 1/520 2.834167
[2018-01-31 11:51:58,776] 1/360 2.765308
[2018-01-31 11:51:58,810] 0/2260 2.954822
[2018-01-31 11:51:58,872] 3/40 2.204999
[2018-01-31 11:51:59,756] 1/380 2.782711
[2018-01-31 11:51:59,774] 0/2280 3.009540
[2018-01-31 11:51:59,883] 3/60 2.252046
[2018-01-31 11:52:00,702] 0/2300 2.966045
[2018-01-31 11:52:00,730] 1/400 2.810596
[2018-01-31 11:52:00,891] 3/80 2.245767
[2018-01-31 11:52:00,949] 1/540 2.746482
[2018-01-31 11:52:01,653] 0/2320 2.969823
[2018-01-31 11:52:01,684] 1/420 2.796171
[2018-01-31 11:52:01,906] 3/100 2.236534
[2018-01-31 11:52:02,601] 0/2340 2.954279
[2018-01-31 11:52:02,700] 1/440 2.791278
[2018-01-31 11:52:02,906] 3/120 2.238322
[2018-01-31 11:52:03,663] 0/2360 2.992558
[2018-01-31 11:52:03,682] 1/460 2.800933
[2018-01-31 11:52:03,898] 3/140 2.243325
[2018-01-31 11:52:03,924] 1/560 2.900394
[2018-01-31 11:52:04,610] 0/2380 2.901565
[2018-01-31 11:52:04,664] 1/480 2.735580
[2018-01-31 11:52:04,898] 3/160 2.281957
[2018-01-31 11:52:05,540] 0/2400 2.872461
[2018-01-31 11:52:05,639] 1/500 2.703403
[2018-01-31 11:52:05,898] 3/180 2.211425
[2018-01-31 11:52:06,533] 0/2420 2.913255
[2018-01-31 11:52:06,649] 1/520 2.869926
[2018-01-31 11:52:06,895] 3/200 2.294167
[2018-01-31 11:52:07,025] 1/580 2.743160
[2018-01-31 11:52:07,513] 0/2440 2.970544
[2018-01-31 11:52:07,618] 1/540 2.763904
[2018-01-31 11:52:07,907] 3/220 2.232576
[2018-01-31 11:52:08,464] 0/2460 2.944942
[2018-01-31 11:52:08,590] 1/560 2.687331
[2018-01-31 11:52:08,925] 3/240 2.159746
[2018-01-31 11:52:09,406] 0/2480 2.984145
[2018-01-31 11:52:09,582] 1/580 2.743178
[2018-01-31 11:52:09,935] 3/260 2.285613
[2018-01-31 11:52:10,011] 1/600 2.713856
[2018-01-31 11:52:10,375] 0/2500 2.909184
[2018-01-31 11:52:10,569] 1/600 2.749406
[2018-01-31 11:52:10,897] 3/280 2.296087
[2018-01-31 11:52:11,350] 0/2520 2.869298
[2018-01-31 11:52:11,545] 1/620 2.813405
[2018-01-31 11:52:11,905] 3/300 2.284479
[2018-01-31 11:52:12,316] 0/2540 2.880032
[2018-01-31 11:52:12,506] 1/640 2.742482
[2018-01-31 11:52:12,866] 3/320 2.252142
[2018-01-31 11:52:12,976] 1/620 2.792466
[2018-01-31 11:52:13,301] 0/2560 2.985208
[2018-01-31 11:52:13,458] 1/660 2.773207
[2018-01-31 11:52:13,866] 3/340 2.291501
[2018-01-31 11:52:14,284] 0/2580 2.984769
[2018-01-31 11:52:14,404] 1/680 2.819188
[2018-01-31 11:52:14,840] 3/360 2.254616
[2018-01-31 11:52:15,247] 0/2600 3.030766
[2018-01-31 11:52:15,367] 1/700 2.757991
[2018-01-31 11:52:15,836] 3/380 2.263958
[2018-01-31 11:52:16,078] 1/640 2.803464
[2018-01-31 11:52:16,227] 0/2620 2.995153
[2018-01-31 11:52:16,322] 1/720 2.644894
[2018-01-31 11:52:16,817] 3/400 2.254533
[2018-01-31 11:52:17,209] 0/2640 2.874764
[2018-01-31 11:52:17,299] 1/740 2.716509
[2018-01-31 11:52:17,785] 3/420 2.294826
[2018-01-31 11:52:18,193] 0/2660 2.963600
[2018-01-31 11:52:18,278] 1/760 2.822482
[2018-01-31 11:52:18,784] 3/440 2.274264
[2018-01-31 11:52:19,048] 1/660 2.799159
[2018-01-31 11:52:19,169] 0/2680 2.875954
[2018-01-31 11:52:19,238] 1/780 2.745962
[2018-01-31 11:52:19,756] 3/460 2.269242
[2018-01-31 11:52:20,128] 0/2700 2.957472
[2018-01-31 11:52:20,204] 1/800 2.740612
[2018-01-31 11:52:20,750] 3/480 2.272803
[2018-01-31 11:52:21,103] 0/2720 2.885936
[2018-01-31 11:52:21,157] 1/820 2.693326
[2018-01-31 11:52:21,737] 3/500 2.321466
[2018-01-31 11:52:22,016] 1/680 2.811842
[2018-01-31 11:52:22,068] 0/2740 2.877739
[2018-01-31 11:52:22,134] 1/840 2.809045
[2018-01-31 11:52:22,737] 3/520 2.274881
[2018-01-31 11:52:23,025] 0/2760 2.983753
[2018-01-31 11:52:23,087] 1/860 2.745024
[2018-01-31 11:52:23,703] 3/540 2.243750
[2018-01-31 11:52:23,977] 0/2780 3.021996
[2018-01-31 11:52:24,046] 1/880 2.683056
[2018-01-31 11:52:24,686] 3/560 2.252591
[2018-01-31 11:52:24,926] 0/2800 2.853215
[2018-01-31 11:52:24,991] 1/900 2.709038
[2018-01-31 11:52:25,108] 1/700 2.832099
[2018-01-31 11:52:25,717] 3/580 2.348490
[2018-01-31 11:52:25,929] 1/920 2.705897
[2018-01-31 11:52:26,689] 3/600 2.293546
[2018-01-31 11:52:26,874] 1/940 2.834283
[2018-01-31 11:52:27,685] 1/20 2.817659
[2018-01-31 11:52:27,687] 3/620 2.229315
[2018-01-31 11:52:27,831] 1/960 2.704578
[2018-01-31 11:52:28,082] 1/720 2.819527
[2018-01-31 11:52:28,669] 3/640 2.302662
[2018-01-31 11:52:28,669] 1/40 2.805155
[2018-01-31 11:52:28,789] 1/980 2.737285
[2018-01-31 11:52:29,632] 1/60 2.811527
[2018-01-31 11:52:29,755] 3/660 2.312802
[2018-01-31 11:52:29,779] 1/1000 2.718308
[2018-01-31 11:52:30,632] 1/80 2.815052
[2018-01-31 11:52:30,758] 3/680 2.255447
[2018-01-31 11:52:30,764] 1/1020 2.781831
[2018-01-31 11:52:31,055] 1/740 2.783250
[2018-01-31 11:52:31,569] 1/100 2.776275
[2018-01-31 11:52:31,738] 1/1040 2.648871
[2018-01-31 11:52:31,787] 3/700 2.283245
[2018-01-31 11:52:32,532] 1/120 2.800926
[2018-01-31 11:52:32,701] 1/1060 2.744471
[2018-01-31 11:52:32,784] 3/720 2.317039
[2018-01-31 11:52:33,487] 1/140 2.819427
[2018-01-31 11:52:33,655] 1/1080 2.678348
[2018-01-31 11:52:33,816] 3/740 2.298128
[2018-01-31 11:52:34,160] 1/760 2.729769
[2018-01-31 11:52:34,437] 1/160 2.793241
[2018-01-31 11:52:34,611] 1/1100 2.703312
[2018-01-31 11:52:34,848] 3/760 2.243579
[2018-01-31 11:52:35,380] 1/180 2.677605
[2018-01-31 11:52:35,581] 1/1120 2.724594
[2018-01-31 11:52:35,856] 3/780 2.286784
[2018-01-31 11:52:36,333] 1/200 2.770384
[2018-01-31 11:52:36,559] 1/1140 2.684743
[2018-01-31 11:52:36,831] 3/800 2.306365
[2018-01-31 11:52:37,136] 1/780 2.815585
[2018-01-31 11:52:37,281] 1/220 2.763180
[2018-01-31 11:52:37,549] 1/1160 2.616761
[2018-01-31 11:52:37,796] 3/820 2.302986
[2018-01-31 11:52:38,263] 1/240 2.733898
[2018-01-31 11:52:38,547] 1/1180 2.725554
[2018-01-31 11:52:38,780] 3/840 2.295737
[2018-01-31 11:52:39,245] 1/260 2.816406
[2018-01-31 11:52:39,525] 1/1200 2.667932
[2018-01-31 11:52:39,780] 3/860 2.228892
[2018-01-31 11:52:40,104] 1/800 2.774160
[2018-01-31 11:52:40,197] 1/280 2.725603
[2018-01-31 11:52:40,495] 1/1220 2.742410
[2018-01-31 11:52:40,782] 3/880 2.285630
[2018-01-31 11:52:41,202] 1/300 2.735471
[2018-01-31 11:52:41,462] 1/1240 2.643569
[2018-01-31 11:52:41,778] 3/900 2.277142
[2018-01-31 11:52:42,178] 1/320 2.762296
[2018-01-31 11:52:42,432] 1/1260 2.726282
[2018-01-31 11:52:42,751] 3/920 2.289389
[2018-01-31 11:52:43,126] 1/340 2.712044
[2018-01-31 11:52:43,206] 1/820 2.796901
[2018-01-31 11:52:43,379] 1/1280 2.645002
[2018-01-31 11:52:43,733] 3/940 2.322843
[2018-01-31 11:52:44,068] 1/360 2.797565
[2018-01-31 11:52:44,355] 1/1300 2.706290
[2018-01-31 11:52:44,721] 3/960 2.267855
[2018-01-31 11:52:45,041] 1/380 2.733016
[2018-01-31 11:52:45,339] 1/1320 2.734942
[2018-01-31 11:52:45,740] 3/980 2.336014
[2018-01-31 11:52:46,023] 1/400 2.754092
[2018-01-31 11:52:46,176] 1/840 2.835504
[2018-01-31 11:52:46,293] 1/1340 2.702041
[2018-01-31 11:52:46,720] 3/1000 2.289177
[2018-01-31 11:52:46,972] 1/420 2.685744
[2018-01-31 11:52:47,260] 1/1360 2.696659
[2018-01-31 11:52:47,705] 3/1020 2.253336
[2018-01-31 11:52:47,953] 1/440 2.816921
[2018-01-31 11:52:48,248] 1/1380 2.671263
[2018-01-31 11:52:48,706] 3/1040 2.256445
[2018-01-31 11:52:48,899] 1/460 2.720091
[2018-01-31 11:52:49,149] 1/860 2.780024
[2018-01-31 11:52:49,275] 1/1400 2.681457
[2018-01-31 11:52:49,699] 3/1060 2.260656
[2018-01-31 11:52:49,859] 1/480 2.783674
[2018-01-31 11:52:50,272] 1/1420 2.744627
[2018-01-31 11:52:50,686] 3/1080 2.266646
[2018-01-31 11:52:50,805] 1/500 2.794737
[2018-01-31 11:52:51,272] 1/1440 2.752305
[2018-01-31 11:52:51,683] 3/1100 2.278319
[2018-01-31 11:52:51,752] 1/520 2.715931
[2018-01-31 11:52:52,243] 1/1460 2.744889
[2018-01-31 11:52:52,255] 1/880 2.817152
[2018-01-31 11:52:52,648] 3/1120 2.368465
[2018-01-31 11:52:52,690] 1/540 2.708743
[2018-01-31 11:52:53,210] 1/1480 2.641155
[2018-01-31 11:52:53,614] 3/1140 2.296806
[2018-01-31 11:52:53,645] 1/560 2.706339
[2018-01-31 11:52:54,194] 1/1500 2.673801
[2018-01-31 11:52:54,572] 3/1160 2.351905
[2018-01-31 11:52:54,601] 1/580 2.744734
[2018-01-31 11:52:55,185] 1/1520 2.700067
[2018-01-31 11:52:55,215] 1/900 2.779740
[2018-01-31 11:52:55,545] 1/600 2.716242
[2018-01-31 11:52:55,593] 3/1180 2.206926
[2018-01-31 11:52:56,210] 1/1540 2.689995
[2018-01-31 11:52:56,484] 1/620 2.829482
[2018-01-31 11:52:56,609] 3/1200 2.258406
[2018-01-31 11:52:57,201] 1/1560 2.644069
[2018-01-31 11:52:57,450] 1/640 2.780720
[2018-01-31 11:52:57,599] 3/1220 2.313207
[2018-01-31 11:52:58,177] 1/1580 2.681324
[2018-01-31 11:52:58,191] 1/920 2.758428
[2018-01-31 11:52:58,401] 1/660 2.785622
[2018-01-31 11:52:58,596] 3/1240 2.303956
[2018-01-31 11:52:59,146] 1/1600 2.655439
[2018-01-31 11:52:59,364] 1/680 2.807435
[2018-01-31 11:52:59,574] 3/1260 2.232830
[2018-01-31 11:53:00,122] 1/1620 2.757806
[2018-01-31 11:53:00,326] 1/700 2.757758
[2018-01-31 11:53:00,540] 3/1280 2.242867
[2018-01-31 11:53:01,105] 1/1640 2.562657
[2018-01-31 11:53:01,282] 1/720 2.716429
[2018-01-31 11:53:01,305] 1/940 2.747303
[2018-01-31 11:53:01,510] 3/1300 2.270962
[2018-01-31 11:53:02,088] 1/1660 2.664260
[2018-01-31 11:53:02,266] 1/740 2.765102
[2018-01-31 11:53:02,509] 3/1320 2.263510
[2018-01-31 11:53:03,094] 1/1680 2.675937
[2018-01-31 11:53:03,203] 1/760 2.757902
[2018-01-31 11:53:03,478] 3/1340 2.245889
[2018-01-31 11:53:04,089] 1/1700 2.662358
[2018-01-31 11:53:04,138] 1/780 2.754043
[2018-01-31 11:53:04,271] 1/960 2.747299
[2018-01-31 11:53:04,459] 3/1360 2.275298
[2018-01-31 11:53:05,077] 1/800 2.667631
[2018-01-31 11:53:05,096] 1/1720 2.650676
[2018-01-31 11:53:05,478] 3/1380 2.312790
[2018-01-31 11:53:06,047] 1/820 2.795245
[2018-01-31 11:53:06,077] 1/1740 2.750485
[2018-01-31 11:53:06,489] 3/1400 2.338777
[2018-01-31 11:53:07,007] 1/840 2.751901
[2018-01-31 11:53:07,066] 1/1760 2.707338
[2018-01-31 11:53:07,247] 1/980 2.709487
[2018-01-31 11:53:07,439] 3/1420 2.218686
[2018-01-31 11:53:07,955] 1/860 2.727851
[2018-01-31 11:53:08,055] 1/1780 2.703518
[2018-01-31 11:53:08,423] 3/1440 2.247354
[2018-01-31 11:53:08,923] 1/880 2.817498
[2018-01-31 11:53:09,007] 1/1800 2.673986
[2018-01-31 11:53:09,431] 3/1460 2.337940
