[2018-01-17 21:42:00,022] =============
[2018-01-19 12:47:00,459] 0/1360 1.559433
[2018-01-19 12:47:00,962] 0/1640 1.557864
[2018-01-19 12:47:01,292] 0/2540 1.512998
[2018-01-19 12:47:03,771] 0/1380 1.591351
[2018-01-19 12:47:04,242] 0/1660 1.587875
[2018-01-19 12:47:04,591] 0/2560 1.563939
[2018-01-19 12:47:07,053] 0/1400 1.591741
[2018-01-19 12:47:07,520] 0/1680 1.605471
[2018-01-19 12:47:07,872] 0/2580 1.576827
[2018-01-19 12:47:10,334] 0/1420 1.511252
[2018-01-19 12:47:10,831] 0/1700 1.616117
[2018-01-19 12:47:11,164] 0/2600 1.621961
[2018-01-19 12:47:13,597] 0/1440 1.567114
[2018-01-19 12:47:14,091] 0/1720 1.573193
[2018-01-19 12:47:14,436] 0/2620 1.621710
[2018-01-19 12:47:16,883] 0/1460 1.572149
[2018-01-19 12:47:17,354] 0/1740 1.602465
[2018-01-19 12:47:17,691] 0/2640 1.517419
[2018-01-19 12:47:20,149] 0/1480 1.497139
[2018-01-19 12:47:20,620] 0/1760 1.653560
[2018-01-19 12:47:20,955] 0/2660 1.579759
[2018-01-19 12:47:23,423] 0/1500 1.627399
[2018-01-19 12:47:23,925] 0/1780 1.597305
[2018-01-19 12:47:24,248] 0/2680 1.576333
[2018-01-19 12:47:26,704] 0/1520 1.572998
[2018-01-19 12:47:27,196] 0/1800 1.544506
[2018-01-19 12:47:27,498] 0/2700 1.530042
[2018-01-19 12:47:29,974] 0/1540 1.591678
[2018-01-19 12:47:30,465] 0/1820 1.594290
[2018-01-19 12:47:30,765] 0/2720 1.518135
[2018-01-19 12:47:33,238] 0/1560 1.590997
[2018-01-19 12:47:33,729] 0/1840 1.509939
[2018-01-19 12:47:34,030] 0/2740 1.531293
[2018-01-19 12:47:36,510] 0/1580 1.582113
[2018-01-19 12:47:36,999] 0/1860 1.592051
[2018-01-19 12:47:37,302] 0/2760 1.563215
[2018-01-19 12:47:39,780] 0/1600 1.500126
[2018-01-19 12:47:40,294] 0/1880 1.600324
[2018-01-19 12:47:40,625] 0/2780 1.520785
[2018-01-19 12:47:43,110] 0/1620 1.578973
[2018-01-19 12:47:43,612] 0/1900 1.534816
[2018-01-19 12:47:43,944] 0/2800 1.584955
[2018-01-19 12:47:46,435] 0/1640 1.486984
[2018-01-19 12:47:46,934] 0/1920 1.554048
[2018-01-19 12:47:47,265] 0/2820 1.496485
[2018-01-19 12:47:49,726] 0/1660 1.562544
[2018-01-19 12:47:50,216] 0/1940 1.531994
[2018-01-19 12:47:50,518] 0/2840 1.538038
[2018-01-19 12:47:53,008] 0/1680 1.602394
[2018-01-19 12:47:53,469] 0/1960 1.564809
[2018-01-19 12:47:53,783] 0/2860 1.576548
[2018-01-19 12:47:56,382] 0/1700 1.556087
[2018-01-19 12:47:56,719] 0/1980 1.507063
[2018-01-19 12:47:57,049] 0/2880 1.538621
[2018-01-19 12:47:59,693] 0/1720 1.508555
[2018-01-19 12:48:00,033] 0/2000 1.588521
[2018-01-19 12:48:00,324] 0/2900 1.566958
[2018-01-19 12:48:02,915] 0/1740 1.551691
[2018-01-19 12:48:03,412] 0/2020 1.565600
[2018-01-19 12:48:03,578] 0/2920 1.586186
[2018-01-19 12:48:06,198] 0/1760 1.636377
[2018-01-19 12:48:06,669] 0/2040 1.542162
[2018-01-19 12:48:06,856] 0/2940 1.549297
[2018-01-19 12:48:09,472] 0/1780 1.577512
[2018-01-19 12:48:09,933] 0/2060 1.531571
[2018-01-19 12:48:10,114] 0/2960 1.589507
[2018-01-19 12:48:12,735] 0/1800 1.556209
[2018-01-19 12:48:13,199] 0/2080 1.551150
[2018-01-19 12:48:13,375] 0/2980 1.564887
[2018-01-19 12:48:16,068] 0/1820 1.539323
[2018-01-19 12:48:16,435] 0/3000 1.565078
[2018-01-19 12:48:18,515] 0/1840 1.565648
[2018-01-19 12:48:18,866] 0/3020 1.597142
[2018-01-19 12:48:20,942] 0/1860 1.578674
[2018-01-19 12:48:21,325] 0/3040 1.515609
[2018-01-19 12:48:23,406] 0/1880 1.599398
[2018-01-19 12:48:23,756] 0/3060 1.514717
[2018-01-19 12:48:24,994] 0/2100 1.628083
[2018-01-19 12:48:26,274] 0/1900 1.525784
[2018-01-19 12:48:26,789] 0/3080 1.482401
[2018-01-19 12:48:28,261] 0/2120 1.555059
[2018-01-19 12:48:29,552] 0/1920 1.517027
[2018-01-19 12:48:30,041] 0/3100 1.551481
[2018-01-19 12:48:31,522] 0/2140 1.647693
[2018-01-19 12:48:32,833] 0/1940 1.597012
[2018-01-19 12:48:33,330] 0/3120 1.543120
[2018-01-19 12:48:34,814] 0/2160 1.550590
[2018-01-19 12:48:36,099] 0/1960 1.591182
[2018-01-19 12:48:36,614] 0/3140 1.544612
[2018-01-19 12:48:38,092] 0/2180 1.549499
[2018-01-19 12:48:39,376] 0/1980 1.473295
[2018-01-19 12:48:39,891] 0/3160 1.589276
[2018-01-19 12:48:41,363] 0/2200 1.599770
[2018-01-19 12:48:42,670] 0/2000 1.539347
[2018-01-19 12:48:43,157] 0/3180 1.545009
[2018-01-19 12:48:44,647] 0/2220 1.555133
[2018-01-19 12:48:45,975] 0/2020 1.561282
[2018-01-19 12:48:46,467] 0/3200 1.576624
[2018-01-19 12:48:47,927] 0/2240 1.545701
[2018-01-19 12:48:49,255] 0/2040 1.565139
[2018-01-19 12:48:49,751] 0/3220 1.591873
[2018-01-19 12:48:51,248] 0/2260 1.601168
[2018-01-19 12:48:52,575] 0/2060 1.535498
[2018-01-19 12:48:53,075] 0/3240 1.538709
[2018-01-19 12:48:54,562] 0/2280 1.587230
[2018-01-19 12:48:55,873] 0/2080 1.559718
[2018-01-19 12:48:56,338] 0/3260 1.481157
[2018-01-19 12:48:57,835] 0/2300 1.602593
[2018-01-19 12:48:59,503] 0/3280 1.563754
[2018-01-19 12:48:59,523] 0/2100 1.560621
[2018-01-19 12:49:00,993] 0/2320 1.502830
[2018-01-19 12:49:02,805] 0/3300 1.492457
[2018-01-19 12:49:02,808] 0/2120 1.554058
[2018-01-19 12:49:04,255] 0/2340 1.605707
[2018-01-19 12:49:06,077] 0/3320 1.556975
[2018-01-19 12:49:06,079] 0/2140 1.494227
[2018-01-19 12:49:07,527] 0/2360 1.587817
[2018-01-19 12:49:09,349] 0/3340 1.533658
[2018-01-19 12:49:09,351] 0/2160 1.522832
[2018-01-19 12:49:10,813] 0/2380 1.599609
[2018-01-19 12:49:12,623] 0/3360 1.571506
[2018-01-19 12:49:12,626] 0/2180 1.524063
[2018-01-19 12:49:14,085] 0/2400 1.608881
[2018-01-19 12:49:15,911] 0/2200 1.576824
[2018-01-19 12:49:15,920] 0/3380 1.468679
[2018-01-19 12:49:17,399] 0/2420 1.581267
[2018-01-19 12:49:19,184] 0/3400 1.548342
[2018-01-19 12:49:19,195] 0/2220 1.498980
[2018-01-19 12:49:20,671] 0/2440 1.549388
[2018-01-19 12:49:22,453] 0/3420 1.550538
[2018-01-19 12:49:22,484] 0/2240 1.578801
[2018-01-19 12:49:23,948] 0/2460 1.534665
[2018-01-19 12:49:25,725] 0/3440 1.504169
[2018-01-19 12:49:25,750] 0/2260 1.577297
[2018-01-19 12:49:27,217] 0/2480 1.574934
[2018-01-19 12:49:28,993] 0/3460 1.486333
[2018-01-19 12:49:29,020] 0/2280 1.578179
[2018-01-19 12:49:30,490] 0/2500 1.675282
[2018-01-19 12:49:32,268] 0/3480 1.534082
[2018-01-19 12:49:32,293] 0/2300 1.590908
[2018-01-19 12:49:33,765] 0/2520 1.550009
[2018-01-19 12:49:35,543] 0/3500 1.581367
[2018-01-19 12:49:35,568] 0/2320 1.468913
[2018-01-19 12:49:37,040] 0/2540 1.616481
[2018-01-19 12:49:38,788] 0/3520 1.504951
[2018-01-19 12:49:38,962] 0/2340 1.539421
[2018-01-19 12:49:40,287] 0/2560 1.495221
[2018-01-19 12:49:42,089] 0/3540 1.556474
[2018-01-19 12:49:42,236] 0/2360 1.562279
[2018-01-19 12:49:43,562] 0/2580 1.563345
[2018-01-19 12:49:45,371] 0/3560 1.550280
[2018-01-19 12:49:45,520] 0/2380 1.519242
[2018-01-19 12:49:46,851] 0/2600 1.566938
[2018-01-19 12:49:48,640] 0/3580 1.500603
[2018-01-19 12:49:48,802] 0/2400 1.592166
[2018-01-19 12:49:50,129] 0/2620 1.546960
[2018-01-19 12:49:51,955] 0/3600 1.536416
[2018-01-19 12:49:52,118] 0/2420 1.605207
[2018-01-19 12:49:53,453] 0/2640 1.558895
[2018-01-19 12:49:55,283] 0/3620 1.506440
[2018-01-19 12:49:55,451] 0/2440 1.514332
[2018-01-19 12:49:56,756] 0/2660 1.541655
[2018-01-19 12:49:58,591] 0/3640 1.539372
[2018-01-19 12:49:58,760] 0/2460 1.605873
[2018-01-19 12:50:00,087] 0/2680 1.485613
[2018-01-19 12:50:01,919] 0/3660 1.515012
[2018-01-19 12:50:02,086] 0/2480 1.584468
[2018-01-19 12:50:03,416] 0/2700 1.607663
[2018-01-19 12:50:05,236] 0/3680 1.528404
[2018-01-19 12:50:05,404] 0/2500 1.536189
[2018-01-19 12:50:06,733] 0/2720 1.569743
[2018-01-19 12:50:08,530] 0/3700 1.557130
[2018-01-19 12:50:08,716] 0/2520 1.549948
[2018-01-19 12:50:10,112] 0/2740 1.523891
[2018-01-19 12:50:11,782] 0/3720 1.610641
[2018-01-19 12:50:11,957] 0/2540 1.528744
[2018-01-19 12:50:13,435] 0/2760 1.554837
[2018-01-19 12:50:15,051] 0/3740 1.577890
[2018-01-19 12:50:15,256] 0/2560 1.538223
[2018-01-19 12:50:16,705] 0/2780 1.490209
[2018-01-19 12:50:18,351] 0/3760 1.590605
[2018-01-19 12:50:18,518] 0/2580 1.600042
[2018-01-19 12:50:19,991] 0/2800 1.511857
[2018-01-19 12:50:21,608] 0/3780 1.525420
[2018-01-19 12:50:21,797] 0/2600 1.536399
[2018-01-19 12:50:23,272] 0/2820 1.470390
[2018-01-19 12:50:24,883] 0/3800 1.519328
[2018-01-19 12:50:25,072] 0/2620 1.564860
[2018-01-19 12:50:26,544] 0/2840 1.658087
[2018-01-19 12:50:28,165] 0/3820 1.539843
[2018-01-19 12:50:28,352] 0/2640 1.504753
[2018-01-19 12:50:29,822] 0/2860 1.555546
[2018-01-19 12:50:31,449] 0/3840 1.512519
[2018-01-19 12:50:31,644] 0/2660 1.552416
[2018-01-19 12:50:33,101] 0/2880 1.569043
[2018-01-19 12:50:34,709] 0/3860 1.573462
[2018-01-19 12:50:35,004] 0/2680 1.547771
[2018-01-19 12:50:36,462] 0/2900 1.506320
[2018-01-19 12:50:37,961] 0/3880 1.558882
[2018-01-19 12:50:38,295] 0/2700 1.545201
[2018-01-19 12:50:39,772] 0/2920 1.481957
[2018-01-19 12:50:41,185] 0/3900 1.495591
[2018-01-19 12:50:41,685] 0/2720 1.534916
[2018-01-19 12:50:43,014] 0/2940 1.462976
[2018-01-19 12:50:44,476] 0/3920 1.590668
[2018-01-19 12:50:44,980] 0/2740 1.586339
[2018-01-19 12:50:46,302] 0/2960 1.563901
[2018-01-19 12:50:47,783] 0/3940 1.612299
[2018-01-19 12:50:48,248] 0/2760 1.527620
[2018-01-19 12:50:49,573] 0/2980 1.548405
[2018-01-19 12:50:51,174] 0/3960 1.499947
[2018-01-19 12:50:51,479] 0/2780 1.565721
[2018-01-19 12:50:52,816] 0/3000 1.584705
[2018-01-19 12:50:54,454] 0/3980 1.541751
[2018-01-19 12:50:54,756] 0/2800 1.549276
[2018-01-19 12:50:56,087] 0/3020 1.620351
[2018-01-19 12:50:57,723] 0/4000 1.524755
[2018-01-19 12:50:58,025] 0/2820 1.595944
[2018-01-19 12:50:59,361] 0/3040 1.576827
[2018-01-19 12:51:01,023] 0/4020 1.563453
[2018-01-19 12:51:01,357] 0/2840 1.525486
[2018-01-19 12:51:02,654] 0/3060 1.593851
[2018-01-19 12:51:04,311] 0/4040 1.556149
[2018-01-19 12:51:04,643] 0/2860 1.531900
[2018-01-19 12:51:05,929] 0/3080 1.519304
[2018-01-19 12:51:07,588] 0/4060 1.585502
[2018-01-19 12:51:07,920] 0/2880 1.582407
[2018-01-19 12:51:09,204] 0/3100 1.485280
[2018-01-19 12:51:10,866] 0/4080 1.526507
[2018-01-19 12:51:11,196] 0/2900 1.554483
[2018-01-19 12:51:12,483] 0/3120 1.538425
[2018-01-19 12:51:14,188] 0/4100 1.554989
[2018-01-19 12:51:14,523] 0/2920 1.521547
[2018-01-19 12:51:15,850] 0/3140 1.536034
[2018-01-19 12:51:17,466] 0/4120 1.579815
[2018-01-19 12:51:17,818] 0/2940 1.541123
[2018-01-19 12:51:19,132] 0/3160 1.549306
[2018-01-19 12:51:20,744] 0/4140 1.493627
[2018-01-19 12:51:21,096] 0/2960 1.554779
[2018-01-19 12:51:22,403] 0/3180 1.572162
[2018-01-19 12:51:24,015] 0/4160 1.556999
[2018-01-19 12:51:24,368] 0/2980 1.579028
[2018-01-19 12:51:25,680] 0/3200 1.537814
[2018-01-19 12:51:27,293] 0/4180 1.551308
[2018-01-19 12:51:27,646] 0/3000 1.523719
[2018-01-19 12:51:28,956] 0/3220 1.458926
[2018-01-19 12:51:30,546] 0/3020 1.544736
[2018-01-19 12:51:31,720] 0/3240 1.584004
[2018-01-19 12:51:32,043] 0/4200 1.530748
[2018-01-19 12:51:33,708] 0/3040 1.572232
[2018-01-19 12:51:34,989] 0/3260 1.528537
[2018-01-19 12:51:35,306] 0/4220 1.510726
[2018-01-19 12:51:36,960] 0/3060 1.549482
[2018-01-19 12:51:38,281] 0/3280 1.529547
[2018-01-19 12:51:38,629] 0/4240 1.491962
[2018-01-19 12:51:40,257] 0/3080 1.558429
[2018-01-19 12:51:41,584] 0/3300 1.452006
[2018-01-19 12:51:41,915] 0/4260 1.506622
[2018-01-19 12:51:43,567] 0/3100 1.555148
[2018-01-19 12:51:44,893] 0/3320 1.532790
[2018-01-19 12:51:45,224] 0/4280 1.469534
[2018-01-19 12:51:46,873] 0/3120 1.482234
[2018-01-19 12:51:48,179] 0/3340 1.572337
[2018-01-19 12:51:48,482] 0/4300 1.531098
[2018-01-19 12:51:50,142] 0/3140 1.570249
[2018-01-19 12:51:51,452] 0/3360 1.542994
[2018-01-19 12:51:51,755] 0/4320 1.518902
[2018-01-19 12:51:53,416] 0/3160 1.576855
[2018-01-19 12:51:54,732] 0/3380 1.511204
[2018-01-19 12:51:55,036] 0/4340 1.535961
[2018-01-19 12:51:56,698] 0/3180 1.574782
[2018-01-19 12:51:58,007] 0/3400 1.497865
[2018-01-19 12:51:58,309] 0/4360 1.506000
[2018-01-19 12:51:59,972] 0/3200 1.596946
[2018-01-19 12:52:01,284] 0/3420 1.603645
[2018-01-19 12:52:01,586] 0/4380 1.565421
[2018-01-19 12:52:03,250] 0/3220 1.488025
[2018-01-19 12:52:04,572] 0/3440 1.545306
[2018-01-19 12:52:04,865] 0/4400 1.550047
[2018-01-19 12:52:06,511] 0/3240 1.550256
[2018-01-19 12:52:07,831] 0/3460 1.492505
[2018-01-19 12:52:08,134] 0/4420 1.528370
[2018-01-19 12:52:09,781] 0/3260 1.575770
[2018-01-19 12:52:11,099] 0/3480 1.539846
[2018-01-19 12:52:11,406] 0/4440 1.506968
[2018-01-19 12:52:13,154] 0/3280 1.541428
[2018-01-19 12:52:14,325] 0/3500 1.536057
[2018-01-19 12:52:14,655] 0/4460 1.484678
[2018-01-19 12:52:16,463] 0/3300 1.581843
[2018-01-19 12:52:17,621] 0/3520 1.537843
[2018-01-19 12:52:17,937] 0/4480 1.536495
[2018-01-19 12:52:19,742] 0/3320 1.523055
[2018-01-19 12:52:20,917] 0/3540 1.594830
[2018-01-19 12:52:21,227] 0/4500 1.527816
[2018-01-19 12:52:23,016] 0/3340 1.516053
[2018-01-19 12:52:24,183] 0/3560 1.585448
[2018-01-19 12:52:24,505] 0/4520 1.539766
[2018-01-19 12:52:26,328] 0/3360 1.492653
[2018-01-19 12:52:27,475] 0/3580 1.556480
[2018-01-19 12:52:27,779] 0/4540 1.576433
[2018-01-19 12:52:29,612] 0/3380 1.521545
[2018-01-19 12:52:30,763] 0/3600 1.556137
[2018-01-19 12:52:31,089] 0/4560 1.536133
[2018-01-19 12:52:32,907] 0/3400 1.537494
[2018-01-19 12:52:34,157] 0/3620 1.533521
[2018-01-19 12:52:34,331] 0/4580 1.587471
[2018-01-19 12:52:36,159] 0/3420 1.556178
[2018-01-19 12:52:37,442] 0/3640 1.516634
[2018-01-19 12:52:37,615] 0/4600 1.559518
[2018-01-19 12:52:39,421] 0/3440 1.489531
[2018-01-19 12:52:40,708] 0/3660 1.539029
[2018-01-19 12:52:40,930] 0/4620 1.529113
[2018-01-19 12:52:42,658] 0/3460 1.528484
[2018-01-19 12:52:43,987] 0/3680 1.587387
[2018-01-19 12:52:44,320] 0/4640 1.553660
[2018-01-19 12:52:45,980] 0/3480 1.579104
[2018-01-19 12:52:47,286] 0/3700 1.566561
[2018-01-19 12:52:47,599] 0/4660 1.507126
[2018-01-19 12:52:49,267] 0/3500 1.505559
[2018-01-19 12:52:50,560] 0/3720 1.482740
[2018-01-19 12:52:50,895] 0/4680 1.432361
[2018-01-19 12:52:52,520] 0/3520 1.552656
[2018-01-19 12:52:53,854] 0/3740 1.542407
[2018-01-19 12:52:54,183] 0/4700 1.492593
[2018-01-19 12:52:55,798] 0/3540 1.524247
[2018-01-19 12:52:57,127] 0/3760 1.508862
[2018-01-19 12:52:57,462] 0/4720 1.551445
[2018-01-19 12:52:59,088] 0/3560 1.588359
[2018-01-19 12:53:00,421] 0/3780 1.577913
[2018-01-19 12:53:00,751] 0/4740 1.486665
[2018-01-19 12:53:02,363] 0/3580 1.526299
[2018-01-19 12:53:03,695] 0/3800 1.574580
[2018-01-19 12:53:04,030] 0/4760 1.449075
[2018-01-19 12:53:05,686] 0/3600 1.487509
[2018-01-19 12:53:07,007] 0/3820 1.546744
[2018-01-19 12:53:07,329] 0/4780 1.501232
[2018-01-19 12:53:08,981] 0/3620 1.518752
[2018-01-19 12:53:10,291] 0/3840 1.550465
[2018-01-19 12:53:10,593] 0/4800 1.548654
[2018-01-19 12:53:12,251] 0/3640 1.538907
[2018-01-19 12:53:13,559] 0/3860 1.514980
[2018-01-19 12:53:13,861] 0/4820 1.522368
[2018-01-19 12:53:15,529] 0/3660 1.572701
[2018-01-19 12:53:16,849] 0/3880 1.565773
[2018-01-19 12:53:17,175] 0/4840 1.550580
[2018-01-19 12:53:18,790] 0/3680 1.554957
[2018-01-19 12:53:20,121] 0/3900 1.528054
[2018-01-19 12:53:20,448] 0/4860 1.499132
[2018-01-19 12:53:22,060] 0/3700 1.494859
[2018-01-19 12:53:23,390] 0/3920 1.486514
[2018-01-19 12:53:23,718] 0/4880 1.482911
[2018-01-19 12:53:25,575] 0/3720 1.529011
[2018-01-19 12:53:26,896] 0/3940 1.543788
[2018-01-19 12:53:27,199] 0/4900 1.576119
[2018-01-19 12:53:28,849] 0/3740 1.578882
[2018-01-19 12:53:30,163] 0/3960 1.509634
[2018-01-19 12:53:30,479] 0/4920 1.583878
[2018-01-19 12:53:32,131] 0/3760 1.531509
[2018-01-19 12:53:33,525] 0/3980 1.526865
[2018-01-19 12:53:33,717] 0/4940 1.555983
[2018-01-19 12:53:35,354] 0/3780 1.502561
[2018-01-19 12:53:36,804] 0/4000 1.547767
[2018-01-19 12:53:36,990] 0/4960 1.504969
[2018-01-19 12:53:38,624] 0/3800 1.540075
[2018-01-19 12:53:40,069] 0/4020 1.572952
[2018-01-19 12:53:40,255] 0/4980 1.508220
[2018-01-19 12:53:41,890] 0/3820 1.501221
[2018-01-19 12:53:43,341] 0/4040 1.549215
[2018-01-19 12:53:43,510] 0/5000 1.512565
[2018-01-19 12:53:45,283] 0/3840 1.541329
[2018-01-19 12:53:46,616] 0/4060 1.570233
[2018-01-19 12:53:46,781] 0/5020 1.533174
[2018-01-19 12:53:48,599] 0/3860 1.579089
[2018-01-19 12:53:49,914] 0/4080 1.527827
[2018-01-19 12:53:50,052] 0/5040 1.596934
[2018-01-19 12:53:51,872] 0/3880 1.533649
[2018-01-19 12:53:53,179] 0/4100 1.556350
[2018-01-19 12:53:53,322] 0/5060 1.512960
[2018-01-19 12:53:55,167] 0/3900 1.530657
[2018-01-19 12:53:56,439] 0/4120 1.491874
[2018-01-19 12:53:56,586] 0/5080 1.488210
[2018-01-19 12:53:58,509] 0/3920 1.517489
[2018-01-19 12:53:59,678] 0/4140 1.487198
[2018-01-19 12:53:59,841] 0/5100 1.551039
[2018-01-19 12:54:01,830] 0/3940 1.612789
[2018-01-19 12:54:02,993] 0/4160 1.529547
[2018-01-19 12:54:03,158] 0/5120 1.542736
[2018-01-19 12:54:05,141] 0/3960 1.528266
[2018-01-19 12:54:06,303] 0/4180 1.582912
[2018-01-19 12:54:06,468] 0/5140 1.459230
[2018-01-19 12:54:08,448] 0/3980 1.547193
[2018-01-19 12:54:09,627] 0/5160 1.530062
[2018-01-19 12:54:09,964] 0/4200 1.553865
[2018-01-19 12:54:11,609] 0/4000 1.475971
[2018-01-19 12:54:12,920] 0/5180 1.475902
[2018-01-19 12:54:13,265] 0/4220 1.529025
[2018-01-19 12:54:14,897] 0/4020 1.498315
[2018-01-19 12:54:16,180] 0/5200 1.520623
[2018-01-19 12:54:16,531] 0/4240 1.536358
[2018-01-19 12:54:18,168] 0/4040 1.563640
[2018-01-19 12:54:19,449] 0/5220 1.549884
[2018-01-19 12:54:19,799] 0/4260 1.542768
[2018-01-19 12:54:21,439] 0/4060 1.582096
[2018-01-19 12:54:22,747] 0/5240 1.499653
[2018-01-19 12:54:23,080] 0/4280 1.570697
[2018-01-19 12:54:24,743] 0/4080 1.511514
[2018-01-19 12:54:26,074] 0/5260 1.512687
[2018-01-19 12:54:26,407] 0/4300 1.490779
[2018-01-19 12:54:28,064] 0/4100 1.528686
[2018-01-19 12:54:29,391] 0/5280 1.463023
[2018-01-19 12:54:29,724] 0/4320 1.514193
[2018-01-19 12:54:31,378] 0/4120 1.609926
[2018-01-19 12:54:32,708] 0/5300 1.542653
[2018-01-19 12:54:33,045] 0/4340 1.555543
[2018-01-19 12:54:34,704] 0/4140 1.543798
[2018-01-19 12:54:36,030] 0/5320 1.500847
[2018-01-19 12:54:36,360] 0/4360 1.507191
[2018-01-19 12:54:38,022] 0/4160 1.549625
[2018-01-19 12:54:39,347] 0/5340 1.466850
[2018-01-19 12:54:39,678] 0/4380 1.538549
[2018-01-19 12:54:41,340] 0/4180 1.529916
[2018-01-19 12:54:42,664] 0/5360 1.535065
[2018-01-19 12:54:42,997] 0/4400 1.500263
[2018-01-19 12:54:45,138] 0/4200 1.508336
[2018-01-19 12:54:45,774] 0/5380 1.465643
[2018-01-19 12:54:46,125] 0/4420 1.595086
[2018-01-19 12:54:48,416] 0/4220 1.477775
[2018-01-19 12:54:49,046] 0/5400 1.540386
[2018-01-19 12:54:49,398] 0/4440 1.483963
[2018-01-19 12:54:51,695] 0/4240 1.492673
[2018-01-19 12:54:52,348] 0/5420 1.588629
[2018-01-19 12:54:52,681] 0/4460 1.511601
[2018-01-19 12:54:54,980] 0/4260 1.510164
[2018-01-19 12:54:55,612] 0/5440 1.587657
[2018-01-19 12:54:55,974] 0/4480 1.580658
[2018-01-19 12:54:58,328] 0/4280 1.462712
[2018-01-19 12:54:58,789] 0/5460 1.527784
[2018-01-19 12:54:59,272] 0/4500 1.568819
[2018-01-19 12:55:01,741] 0/4300 1.547998
[2018-01-19 12:55:02,045] 0/5480 1.570118
[2018-01-19 12:55:02,562] 0/4520 1.539841
[2018-01-19 12:55:05,017] 0/4320 1.482877
[2018-01-19 12:55:05,319] 0/5500 1.527921
[2018-01-19 12:55:05,831] 0/4540 1.553473
[2018-01-19 12:55:08,285] 0/4340 1.479675
[2018-01-19 12:55:08,587] 0/5520 1.498281
[2018-01-19 12:55:09,101] 0/4560 1.542022
[2018-01-19 12:55:11,556] 0/4360 1.519771
[2018-01-19 12:55:11,859] 0/5540 1.550287
[2018-01-19 12:55:12,371] 0/4580 1.572152
[2018-01-19 12:55:14,826] 0/4380 1.571976
[2018-01-19 12:55:15,128] 0/5560 1.600387
[2018-01-19 12:55:15,644] 0/4600 1.542567
[2018-01-19 12:55:18,096] 0/4400 1.555281
[2018-01-19 12:55:18,397] 0/5580 1.549851
[2018-01-19 12:55:18,908] 0/4620 1.548404
[2018-01-19 12:55:21,369] 0/4420 1.559486
[2018-01-19 12:55:21,672] 0/5600 1.563230
[2018-01-19 12:55:22,182] 0/4640 1.495312
[2018-01-19 12:55:24,639] 0/4440 1.554290
[2018-01-19 12:55:24,941] 0/5620 1.553135
[2018-01-19 12:55:25,453] 0/4660 1.528770
[2018-01-19 12:55:27,943] 0/4460 1.514208
[2018-01-19 12:55:28,220] 0/5640 1.505762
[2018-01-19 12:55:28,719] 0/4680 1.528146
[2018-01-19 12:55:31,328] 0/4480 1.482517
[2018-01-19 12:55:31,489] 0/5660 1.524474
[2018-01-19 12:55:31,988] 0/4700 1.506127
[2018-01-19 12:55:34,624] 0/4500 1.514765
[2018-01-19 12:55:34,782] 0/5680 1.630689
[2018-01-19 12:55:35,280] 0/4720 1.517653
[2018-01-19 12:55:37,944] 0/4520 1.584115
[2018-01-19 12:55:38,108] 0/5700 1.532007
[2018-01-19 12:55:38,610] 0/4740 1.539109
[2018-01-19 12:55:41,244] 0/4540 1.524209
[2018-01-19 12:55:41,383] 0/5720 1.527035
[2018-01-19 12:55:41,899] 0/4760 1.558197
[2018-01-19 12:55:44,529] 0/4560 1.562211
[2018-01-19 12:55:44,672] 0/5740 1.549190
[2018-01-19 12:55:45,157] 0/4780 1.571901
[2018-01-19 12:55:47,804] 0/4580 1.498080
[2018-01-19 12:55:47,966] 0/5760 1.557583
[2018-01-19 12:55:48,435] 0/4800 1.477774
[2018-01-19 12:55:51,083] 0/4600 1.497619
[2018-01-19 12:55:51,245] 0/5780 1.543596
[2018-01-19 12:55:51,716] 0/4820 1.581284
[2018-01-19 12:55:54,356] 0/4620 1.604668
[2018-01-19 12:55:54,502] 0/5800 1.530949
[2018-01-19 12:55:54,992] 0/4840 1.553910
[2018-01-19 12:55:57,279] 0/4640 1.552424
[2018-01-19 12:55:57,446] 0/5820 1.590353
[2018-01-19 12:55:57,918] 0/4860 1.593891
[2018-01-19 12:56:00,486] 0/4660 1.491455
[2018-01-19 12:56:00,677] 0/5840 1.462234
[2018-01-19 12:56:01,125] 0/4880 1.603357
[2018-01-19 12:56:03,745] 0/4680 1.485978
[2018-01-19 12:56:03,926] 0/5860 1.543864
[2018-01-19 12:56:04,372] 0/4900 1.406040
[2018-01-19 12:56:06,965] 0/4700 1.497476
[2018-01-19 12:56:07,131] 0/5880 1.513648
[2018-01-19 12:56:07,622] 0/4920 1.554333
[2018-01-19 12:56:10,219] 0/4720 1.507073
[2018-01-19 12:56:10,339] 0/5900 1.531483
[2018-01-19 12:56:10,839] 0/4940 1.468250
[2018-01-19 12:56:13,469] 0/4740 1.553645
[2018-01-19 12:56:13,638] 0/5920 1.586933
[2018-01-19 12:56:14,136] 0/4960 1.480781
[2018-01-19 12:56:16,764] 0/4760 1.501246
[2018-01-19 12:56:16,934] 0/5940 1.532046
[2018-01-19 12:56:17,434] 0/4980 1.537800
[2018-01-19 12:56:20,094] 0/4780 1.563188
[2018-01-19 12:56:20,233] 0/5960 1.577432
[2018-01-19 12:56:20,733] 0/5000 1.508714
[2018-01-19 12:56:23,389] 0/4800 1.467597
[2018-01-19 12:56:23,523] 0/5980 1.554955
[2018-01-19 12:56:24,007] 0/5020 1.532134
[2018-01-19 12:56:26,657] 0/4820 1.517636
